Revenue,Expenses,Profit,Assets,Liabilities,Debt_Ratio,Market_Cap,Share_Price,Industry,Region,Company_Size,Listing_Status
550317.58,373104.75,177212.83,1196265.68,394094.56,0.33,12627016.21,147.6,Finance,Asia,Medium,Listed
710224.35,507808.01,202416.34,687794.95,616561.48,0.9,10965176.41,146.7,Retail,Europe,Large,Private
334168.22,176669.2,157499.02,476260.19,203935.08,0.43,9709055.69,248.3,Retail,South America,Medium,Listed
588512.49,370025.83,218486.66,1259868.68,791379.22,0.63,11293971.78,58.52,Retail,Europe,Medium,Private
674270.74,502726.34,171544.4,828236.14,741774.76,0.9,11631325.7,86.01,Retail,Europe,Medium,Private
285796.09,24385.9,261410.19,1423027.48,370462.4,0.26,15104487.08,141.63,Healthcare,Africa,Medium,Listed
471542.86,331271.14,140271.72,1183696.12,709270.49,0.6,4782393.18,185.45,Finance,South America,Large,Private
560193.68,367167.32,193026.36,920819.19,827541.68,0.9,13810824.85,115.12,Manufacturing,North America,Medium,Private
340773.7,157519.41,183254.29,1439189.66,1230749.07,0.86,4243076.04,90.66,Finance,Asia,Large,Listed
324169.36,112624.86,211544.5,1168147.95,323101.08,0.28,9580283.77,141.21,Retail,North America,Medium,Private
472991.08,226655.86,246335.22,992109.35,177567.86,0.18,11306197.98,141.0,Manufacturing,North America,Small,Listed
660327.94,447017.39,213310.55,1204685.55,531095.45,0.44,-2560024.4,64.17,Manufacturing,South America,Small,Private
628746.8,435176.36,193570.44,1217703.21,865402.63,0.71,8542723.08,171.09,Technology,South America,Large,Private
327717.45,93154.7,234562.75,562243.45,411431.94,0.73,12228484.71,142.33,Technology,Europe,Small,Listed
630433.58,388282.34,242151.24,1943275.42,1138647.4,0.59,9453261.58,175.47,Healthcare,Africa,Large,Private
332812.04,119352.05,213459.99,1027057.25,607925.83,0.59,5411582.88,172.43,Retail,North America,Medium,Listed
177966.04,-41413.55,219379.59,1035057.74,203417.2,0.2,13623803.1,37.63,Technology,North America,Medium,Private
426571.29,194239.51,232331.78,297152.66,134600.41,0.45,6042542.43,148.2,Retail,Europe,Small,Listed
724593.87,606790.21,117803.66,1051414.23,589774.72,0.56,11039684.48,144.51,Healthcare,Asia,Small,Private
631192.11,448732.37,182459.74,1068724.2,691335.31,0.65,9448002.39,126.78,Retail,Europe,Large,Private
499685.64,280873.94,218811.7,540079.4,93660.29,0.17,9573180.14,163.97,Healthcare,South America,Medium,Private
416658.9,231239.27,185419.63,584174.88,381186.27,0.65,10844446.3,133.14,Manufacturing,South America,Medium,Private
422047.57,236454.91,185592.66,640281.93,546170.12,0.85,6903561.19,114.72,Technology,Asia,Small,Private
521756.98,303011.9,218745.08,881961.76,642939.82,0.73,14531337.93,137.75,Healthcare,Africa,Large,Listed
286312.5,66430.25,219882.25,1085319.67,650216.19,0.6,5938058.78,108.73,Retail,Europe,Small,Listed
430378.53,207025.56,223352.97,910806.98,161858.2,0.18,14189014.81,154.81,Healthcare,Africa,Large,Private
456886.11,296497.28,160388.83,1121101.22,824553.33,0.74,8143076.72,122.06,Finance,Europe,Large,Private
229785.11,100675.28,129109.83,1270110.08,800632.19,0.63,57685.43,134.56,Retail,Europe,Large,Private
332310.35,92091.01,240219.34,1217155.22,655992.21,0.54,6092579.89,75.55,Manufacturing,Europe,Small,Private
582101.36,419222.14,162879.22,1145640.58,849738.46,0.74,16543367.76,93.27,Technology,South America,Small,Listed
501902.37,342478.64,159423.73,1114274.77,712692.07,0.64,15788700.5,168.17,Technology,Africa,Small,Private
438247.64,283335.22,154912.42,1115676.25,530793.47,0.48,228098.6,213.03,Technology,South America,Small,Listed
317714.51,60163.0,257551.51,941294.56,270771.73,0.29,6300024.58,150.07,Retail,North America,Small,Private
815369.97,604768.63,210601.34,736067.17,370589.31,0.5,289547.35,233.56,Finance,Africa,Large,Private
332404.16,115277.99,217126.17,962733.46,214936.57,0.22,10500019.26,178.22,Retail,North America,Medium,Private
550318.56,315841.0,234477.56,1261261.15,186864.08,0.15,6611545.82,137.45,Finance,North America,Large,Private
402426.18,204544.71,197881.47,1258993.73,361542.23,0.29,11772768.49,226.34,Technology,Europe,Medium,Listed
507255.86,256621.44,250634.42,1203147.89,473656.31,0.39,13371239.01,109.97,Finance,North America,Large,Listed
591521.95,451362.11,140159.84,809919.85,500080.36,0.62,17561093.5,168.15,Finance,Asia,Small,Listed
225948.68,80229.03,145719.65,913415.28,456250.29,0.5,18624072.73,160.12,Healthcare,Africa,Small,Private
498676.75,355715.22,142961.53,914942.39,629586.65,0.69,19616907.92,30.2,Manufacturing,South America,Large,Listed
738145.73,517062.31,221083.42,757175.37,522436.61,0.69,14647470.55,136.14,Healthcare,South America,Small,Listed
852300.38,626979.5,225320.88,1357578.88,902600.03,0.66,9264405.93,236.88,Finance,South America,Medium,Listed
473997.21,297626.31,176370.9,263762.74,141899.29,0.54,903472.56,125.77,Manufacturing,South America,Small,Listed
508336.24,319958.16,188378.08,1808803.11,1140317.57,0.63,6029678.37,124.16,Manufacturing,Europe,Small,Private
942266.61,678863.08,263403.53,1829553.58,1613558.58,0.88,3213128.22,176.93,Technology,North America,Large,Private
726984.86,561706.67,165278.19,1020002.91,677919.57,0.66,12296713.6,38.07,Finance,North America,Medium,Listed
376543.09,161771.45,214771.64,1162080.56,806465.36,0.69,20419556.29,189.04,Finance,North America,Small,Private
376203.31,210489.1,165714.21,1339665.11,446047.22,0.33,5533911.53,130.06,Retail,South America,Small,Private
691309.89,436511.17,254798.72,696825.13,336140.57,0.48,2583599.33,97.38,Healthcare,Europe,Large,Private
297792.57,66371.26,231421.31,1227041.06,549917.0,0.45,4854827.72,195.13,Finance,North America,Medium,Listed
717545.35,587491.42,130053.93,1527623.73,584737.99,0.38,18821740.17,171.49,Retail,North America,Large,Private
566859.99,379900.04,186959.95,278912.91,130433.37,0.47,16308839.25,224.37,Healthcare,South America,Small,Private
603544.15,507494.49,96049.66,423731.35,245093.48,0.58,15346963.58,168.71,Finance,Africa,Small,Private
448653.24,203630.46,245022.78,1300079.16,779214.82,0.6,3270856.75,157.84,Manufacturing,Asia,Small,Listed
374035.04,71669.59,302365.45,891967.48,688295.29,0.77,14623226.04,161.63,Technology,North America,Large,Listed
792398.57,701420.63,90977.94,845351.38,528393.6,0.63,10279268.12,142.95,Manufacturing,South America,Small,Listed
450652.54,322007.47,128645.07,869132.01,691394.19,0.8,14284206.23,102.08,Retail,North America,Small,Listed
417812.98,209446.98,208366.0,549211.34,343416.6,0.63,4680655.45,183.5,Retail,North America,Small,Private
483972.59,284895.53,199077.06,835920.75,317702.52,0.38,9874860.88,143.69,Finance,Africa,Small,Listed
538604.43,359146.69,179457.74,471858.1,285331.09,0.6,7057678.83,193.27,Retail,South America,Small,Listed
293834.97,180715.97,113119.0,1523488.94,1040871.54,0.68,13450414.32,116.45,Manufacturing,North America,Medium,Private
387025.7,170853.36,216172.34,1053305.29,683093.24,0.65,21011631.93,107.87,Finance,South America,Large,Private
376393.59,132017.9,244375.69,1042621.1,813171.35,0.78,3489236.78,155.03,Healthcare,Asia,Large,Listed
669056.06,326706.79,342349.27,1266657.19,1044311.25,0.82,8946601.3,152.59,Finance,South America,Medium,Listed
322807.49,57443.09,265364.4,2116085.18,779077.96,0.37,15189893.88,160.54,Retail,Asia,Large,Private
148846.43,13782.23,135064.2,579003.41,94456.24,0.16,7949868.45,143.38,Retail,South America,Medium,Private
106581.09,-92824.34,199405.43,263111.62,164478.59,0.63,5884381.3,207.0,Finance,South America,Small,Listed
205923.97,-23679.92,229603.89,987725.37,185899.91,0.19,10480769.75,60.79,Retail,North America,Large,Private
772307.64,606720.71,165586.93,269308.7,217382.19,0.81,7986014.25,121.92,Retail,North America,Large,Listed
503241.32,264240.72,239000.6,864535.08,655085.6,0.76,18756358.13,154.55,Retail,Asia,Small,Listed
600249.82,365080.93,235168.89,1349795.32,905472.75,0.67,11598608.45,154.55,Manufacturing,Europe,Large,Listed
607297.55,345429.56,261867.99,1611197.02,1354921.33,0.84,12500980.94,136.73,Healthcare,Africa,Medium,Private
511236.78,271124.64,240112.14,373694.57,302597.86,0.81,5673859.71,101.52,Healthcare,South America,Large,Private
485043.74,270786.56,214257.18,622690.86,522030.85,0.84,10685265.22,10.94,Finance,Africa,Small,Listed
708905.29,540801.88,168103.41,1145383.73,788431.67,0.69,9674076.08,189.81,Manufacturing,Asia,Large,Private
529199.18,393853.11,135346.07,1301584.65,513820.19,0.39,13431452.01,158.55,Technology,Africa,Large,Private
779819.5,568868.69,210950.81,1324322.08,183015.76,0.14,13324677.32,195.67,Healthcare,South America,Large,Private
624165.99,444357.69,179808.3,1590046.44,237311.99,0.15,7187429.69,49.31,Retail,Europe,Medium,Private
376440.75,191800.61,184640.14,1291439.44,948583.55,0.73,10645101.71,100.47,Manufacturing,Africa,Small,Private
400573.2,144483.68,256089.52,952050.6,240967.91,0.25,14869297.23,140.29,Retail,Asia,Small,Private
354507.04,86060.84,268446.2,1424793.3,499354.61,0.35,6900612.17,74.27,Retail,South America,Medium,Private
743509.6,605277.93,138231.67,1027923.01,584770.29,0.57,19526835.86,131.42,Healthcare,Asia,Medium,Private
418989.81,229511.34,189478.47,1109887.23,227385.72,0.2,4135583.71,194.02,Finance,South America,Small,Listed
340305.44,161965.7,178339.74,802310.67,712662.58,0.89,8713666.29,108.64,Retail,Europe,Small,Private
563955.61,348210.18,215745.43,1062702.12,800939.63,0.75,5508616.45,211.79,Retail,Africa,Small,Private
480566.58,393880.46,86686.12,348148.61,197667.86,0.57,12547907.16,109.71,Manufacturing,South America,Small,Private
558913.7,431955.6,126958.1,1413891.69,1168959.08,0.83,10057821.98,188.67,Healthcare,North America,Large,Private
877962.78,683837.53,194125.25,596350.53,295108.0,0.49,3275061.77,109.55,Retail,Europe,Small,Private
682614.16,443308.4,239305.76,644775.84,527141.34,0.82,20415418.9,218.08,Finance,Africa,Large,Private
505402.11,301637.57,203764.54,69384.09,52786.32,0.76,7083910.95,167.2,Healthcare,North America,Medium,Listed
218315.32,-15260.03,233575.35,670999.28,74659.85,0.11,128919.55,172.14,Retail,Africa,Medium,Private
400007.5,190142.08,209865.42,616634.05,454700.23,0.74,11184724.7,101.21,Manufacturing,Europe,Large,Listed
642209.22,378394.74,263814.48,1086912.79,790341.8,0.73,10632516.78,116.09,Healthcare,Asia,Large,Listed
265791.79,-8502.59,274294.38,482185.62,170647.6,0.35,6850080.1,170.44,Finance,South America,Small,Listed
928194.06,766217.2,161976.86,822376.18,406610.24,0.49,5804859.04,179.34,Retail,North America,Large,Private
502883.31,258701.04,244182.27,727965.02,153277.36,0.21,9888891.41,101.3,Technology,South America,Large,Listed
509769.68,284363.7,225405.98,295947.45,187413.27,0.63,4737513.54,213.85,Manufacturing,Asia,Small,Listed
366670.96,41437.55,325233.41,1095245.89,700425.64,0.64,14273243.73,158.51,Manufacturing,Asia,Medium,Private
599347.55,439239.3,160108.25,912304.06,807541.51,0.89,13861255.58,176.01,Healthcare,Africa,Small,Private
268399.64,74236.42,194163.22,1015974.65,689036.65,0.68,10357548.0,167.21,Retail,South America,Small,Listed
932978.52,784592.2,148386.32,1332077.06,609929.38,0.46,4214279.77,82.95,Manufacturing,Asia,Small,Listed
763470.26,612117.07,151353.19,1003013.62,244954.48,0.24,4374181.63,226.78,Retail,Asia,Medium,Listed
696859.29,477581.09,219278.2,866814.15,632923.7,0.73,11795804.17,223.81,Retail,Africa,Small,Listed
221914.2,11637.03,210277.17,1369046.12,524394.65,0.38,12109571.37,134.54,Finance,Africa,Large,Listed
541082.65,314010.1,227072.55,869724.58,743596.89,0.85,10117309.6,248.65,Manufacturing,Africa,Large,Private
741817.28,515829.59,225987.69,798161.94,256745.33,0.32,12648213.74,158.18,Healthcare,North America,Large,Listed
618621.08,430403.02,188218.06,1267824.69,326189.16,0.26,12647705.85,159.91,Manufacturing,Asia,Medium,Listed
299578.18,111705.13,187873.05,687990.86,410281.84,0.6,10106652.48,140.25,Retail,Africa,Small,Listed
369981.25,218521.19,151460.06,1466893.48,1221196.12,0.83,10400398.68,141.77,Healthcare,North America,Small,Listed
409612.77,244670.49,164942.28,1064159.7,226510.58,0.21,1866231.97,246.3,Technology,Africa,Small,Private
379312.43,182152.52,197159.91,1627595.47,216591.47,0.13,10162598.38,192.48,Healthcare,North America,Large,Listed
805755.77,595904.29,209851.48,976039.29,852968.58,0.87,9215737.2,157.13,Technology,South America,Large,Listed
115797.37,-119742.02,235539.39,1379304.37,288797.33,0.21,5948108.57,126.29,Healthcare,Asia,Medium,Listed
631183.83,400740.8,230443.03,344337.13,201786.98,0.59,12943866.88,126.87,Technology,Africa,Small,Private
241539.33,-36314.51,277853.84,1512837.55,392245.87,0.26,9683336.83,139.75,Manufacturing,Europe,Large,Listed
307749.7,156384.1,151365.6,1275716.19,298703.18,0.23,11460002.34,99.15,Technology,Europe,Large,Private
98053.33,-90317.4,188370.73,741814.33,166786.81,0.22,96958.12,160.92,Technology,North America,Large,Private
390189.11,234454.34,155734.77,1345971.66,899077.03,0.67,9114623.75,224.57,Healthcare,Asia,Medium,Private
802146.33,538281.98,263864.35,493132.44,348988.62,0.71,13213578.38,212.43,Technology,Africa,Small,Private
552964.85,378088.54,174876.31,801067.43,156881.17,0.2,8097548.43,54.0,Healthcare,Africa,Medium,Private
260327.69,2576.32,257751.37,659564.34,138017.12,0.21,9124770.26,155.58,Healthcare,South America,Large,Listed
703429.53,430790.22,272639.31,1367998.52,1159330.41,0.85,11181331.59,40.21,Finance,South America,Small,Listed
746260.85,525589.0,220671.85,1499331.58,856250.12,0.57,9958572.9,192.52,Retail,Africa,Small,Listed
520809.3,306156.36,214652.94,820419.8,594834.15,0.73,16567902.85,147.06,Manufacturing,Africa,Large,Listed
906949.83,705017.57,201932.26,491432.3,80813.65,0.16,12681639.23,253.69,Finance,Africa,Large,Listed
664312.82,480168.12,184144.7,609250.25,86470.74,0.14,12324568.45,171.82,Technology,Europe,Large,Private
636530.5,458399.74,178130.76,1036829.05,432314.38,0.42,11616900.65,102.82,Healthcare,Europe,Large,Private
339324.26,146695.1,192629.16,1011712.62,550577.56,0.54,16242848.06,80.21,Manufacturing,South America,Large,Private
625479.7,334260.78,291218.92,863963.94,343857.52,0.4,12173201.88,153.31,Retail,South America,Large,Private
543358.26,395451.02,147907.24,668118.88,448138.07,0.67,4560280.83,164.44,Technology,Asia,Large,Listed
603965.8,393735.34,210230.46,1651369.98,1049588.09,0.64,15185103.01,128.84,Retail,South America,Large,Private
363082.88,127517.58,235565.3,751999.65,344027.61,0.46,6143848.48,140.13,Manufacturing,North America,Medium,Private
525619.78,339838.57,185781.21,666859.87,109054.67,0.16,12865455.78,112.5,Retail,North America,Small,Private
336627.7,115823.58,220804.12,1458930.95,840958.61,0.58,4213292.62,159.65,Finance,South America,Small,Listed
70573.58,-54196.33,124769.91,887005.03,260338.65,0.29,1691950.89,127.35,Finance,North America,Medium,Listed
699660.91,433408.75,266252.16,1204767.21,492352.65,0.41,8633295.49,123.02,Technology,Africa,Medium,Listed
199522.2,-57035.24,256557.44,649933.48,72479.46,0.11,18323226.44,91.39,Healthcare,North America,Large,Private
521437.29,326358.58,195078.71,1202433.27,621521.56,0.52,5006404.25,235.4,Technology,North America,Medium,Private
566600.43,410592.22,156008.21,1294077.58,853047.01,0.66,4550669.06,106.25,Manufacturing,North America,Small,Private
565312.6,325667.69,239644.91,553481.84,311055.47,0.56,6441996.78,186.2,Healthcare,South America,Medium,Private
443384.19,300790.16,142594.03,786370.49,551451.04,0.7,322190.09,137.88,Manufacturing,Europe,Large,Listed
554242.3,404473.5,149768.8,638066.15,573961.24,0.9,16624128.89,166.19,Manufacturing,Asia,Medium,Private
594193.41,396873.88,197319.53,788789.64,478049.31,0.61,19369375.37,147.4,Manufacturing,Africa,Small,Listed
646992.96,371090.88,275902.08,1640431.68,454175.38,0.28,9135698.29,124.96,Finance,North America,Large,Listed
846688.27,614659.18,232029.09,1102757.53,615154.58,0.56,6194722.72,140.02,Technology,Africa,Small,Private
546838.83,379188.59,167650.24,1779212.0,526752.82,0.3,7606338.07,99.43,Retail,North America,Large,Private
512809.77,396914.67,115895.1,1593110.06,580149.36,0.36,4931097.77,236.4,Healthcare,Africa,Medium,Listed
318654.21,116578.19,202076.02,1452356.05,554270.15,0.38,10495474.87,135.29,Manufacturing,South America,Small,Private
587189.26,374618.17,212571.09,1581752.2,816165.86,0.52,14430238.04,181.21,Retail,Europe,Large,Listed
633476.62,437115.62,196361.0,1463972.02,759780.3,0.52,18539926.01,185.73,Retail,Europe,Large,Private
461539.36,171219.78,290319.58,1681807.63,1066021.51,0.63,6113048.27,175.1,Healthcare,Africa,Medium,Listed
608922.5,415518.84,193403.66,1217864.2,548257.69,0.45,5522659.69,175.37,Technology,Africa,Medium,Listed
441496.76,355602.78,85893.98,1274528.97,318831.3,0.25,12997492.82,89.19,Technology,Europe,Large,Private
634198.53,454555.51,179643.02,1263171.65,622478.0,0.49,8674345.19,65.03,Healthcare,Europe,Medium,Private
682520.46,459788.23,222732.23,824214.24,607589.91,0.74,9680061.82,57.86,Technology,South America,Small,Listed
679725.57,460380.7,219344.87,1338471.61,886416.44,0.66,8576744.9,99.58,Healthcare,Asia,Large,Listed
523568.87,332402.78,191166.09,1503121.46,288932.25,0.19,11375468.9,173.51,Healthcare,Europe,Small,Listed
292006.37,109117.28,182889.09,759835.09,652446.2,0.86,12572379.63,282.0,Finance,South America,Medium,Listed
377617.39,277598.53,100018.86,657103.66,226479.24,0.34,9958690.24,243.7,Healthcare,Europe,Small,Private
619031.46,414742.92,204288.54,779593.47,443718.61,0.57,6407676.48,220.76,Healthcare,North America,Large,Listed
989762.46,806693.6,183068.86,1542695.54,193846.5,0.13,15193999.44,95.02,Technology,Asia,Large,Private
431855.85,219393.36,212462.49,905152.25,749087.13,0.83,9222396.74,201.95,Technology,North America,Large,Private
591167.54,366603.08,224564.46,558346.33,361170.39,0.65,17116247.4,156.47,Retail,Europe,Medium,Private
388789.49,126736.07,262053.42,584586.05,187560.98,0.32,4767536.79,81.53,Retail,North America,Large,Listed
305206.59,152984.85,152221.74,638468.42,412875.83,0.65,7527913.48,235.41,Finance,Europe,Medium,Private
364736.83,229435.94,135300.89,714851.09,238787.23,0.33,3030084.35,122.56,Healthcare,Asia,Large,Listed
83505.6,-87796.06,171301.66,440419.9,135552.71,0.31,13543353.33,238.93,Manufacturing,North America,Medium,Listed
